date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:23:34	412/412	---M--	200	added ('OK')	image/gif	etag:W/%22412-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/logoPatagoniaPie.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/logoPatagoniaPie.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/login.htm)
12:23:36	10980/10980	---MC-	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2015:23:35%20GMT	https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/clausulasLegales.htm	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/clausulasLegales.html	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/login.htm)
12:23:36	1880/1880	---M--	200	added ('OK')	application/javascript	etag:W/%221880-1742910066000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/js/teclado/vkeyboardAdhesion.js	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/js/teclado/vkeyboardAdhesion.js	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:37	344/344	---M--	200	added ('OK')	image/png	etag:W/%22344-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/registracion/showpass.png	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/registracion/showpass.png	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:38	463/463	---M--	200	added ('OK')	image/png	etag:W/%22463-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/registracion/hiddenpass.png	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/registracion/hiddenpass.png	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:40	911/911	---MC-	200	added ('OK')	text/javascript	date:Fri,%2028%20Mar%202025%2015:23:39%20GMT	https://www.google.com/recaptcha/api.js	/home/pablo/websites/bancopatagonia_login/www.google.com/recaptcha/api.js	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:40	1252/1252	---M--	200	added ('OK')	text/css	etag:W/%221252-1742910066000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/vkeyAdhesion.css	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/styles/vkeyAdhesion.css	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:41	10356/10356	---M--	200	added ('OK')	text/css	etag:W/%2210356-1742910066000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/adhesion.css	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/styles/adhesion.css	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:42	41293/41293	---M--	200	added ('OK')	image/jpeg	etag:W/%2241293-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/registracion/flujos-pantalla1.jpg	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/registracion/flujos-pantalla1.jpg	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:43	643/643	---M--	200	added ('OK')	image/gif	etag:W/%22643-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/iconos/mnsError.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/iconos/mnsError.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:44	3954/3954	---M--	200	added ('OK')	text/css	etag:W/%223954-1742910066000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/errors.css	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/styles/errors.css	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/logoutConcurrentPopUp.htm)
12:23:45	754/754	---M--	200	added ('OK')	text/css	etag:W/%22754-1742910066000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/logout.css	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/styles/logout.css	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/logoutConcurrentPopUp.htm)
12:23:46	2390/2390	---M--	200	added ('OK')	text/css	etag:W/%222390-1742910066000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/globalPopUp.css	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/styles/globalPopUp.css	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/clausulasLegales.htm)
12:23:47	46/46	---M--	200	added ('OK')	image/gif	etag:W/%2246-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/popUp/popupSeparador.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/popUp/popupSeparador.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/clausulasLegales.htm)
12:23:48	56/56	---M--	200	added ('OK')	image/gif	etag:W/%2256-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/popUp/popupCerrar.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/popUp/popupCerrar.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/clausulasLegales.htm)
12:23:53	53324/53324	UR-MC-	200	added ('OK')	text/javascript	etag:%221743145642000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/dwr/engine.js	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/dwr/engine.js	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/login.htm)
12:23:53	2975/2975	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://ebankpersonas.bancopatagonia.com.ar/eBanking/js/chkPass.js	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/js/chkPass.js	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/login.htm)
12:23:53	38398/38398	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://ebankpersonas.bancopatagonia.com.ar/eBanking/js/global.js	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/js/global.js	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/login.htm)
12:23:53	83504/83504	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://ebankpersonas.bancopatagonia.com.ar/eBanking/js/fingerprint/vubrowserfp.min.js	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/js/fingerprint/vubrowserfp.min.js	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/login.htm)
12:23:53	148/148	---M--	200	added ('OK')	image/gif	etag:W/%22148-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/botones/botonCentro.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/botones/botonCentro.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:23:54	911/911	UR-MC-	200	added ('OK')	text/javascript	date:Fri,%2028%20Mar%202025%2015:23:54%20GMT	https://www.google.com/recaptcha/api.js	/home/pablo/websites/bancopatagonia_login/www.google.com/recaptcha/api.js	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/adhesion.htm)
12:23:54	89500/89500	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://ebankpersonas.bancopatagonia.com.ar/eBanking/js/teclado/jquery-3.6.0.min.js	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/js/teclado/jquery-3.6.0.min.js	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/login.htm)
12:23:54	137216/137216	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ebankpersonas.bancopatagonia.com.ar/eBanking/marketing/NuevaDefault_Fraudes_440x310_1679419854461.jpg	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/marketing/NuevaDefault_Fraudes_440x310_1679419854461.jpg	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/usuarios/login.htm)
12:23:54	1354/1354	---M--	200	added ('OK')	image/gif	etag:W/%221354-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/errores/ErrorEBP.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/errores/ErrorEBP.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:23:55	3398/3398	---M--	200	added ('OK')	image/gif	etag:W/%223398-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/login/Encabezado.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/login/Encabezado.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:23:56	52/52	---M--	200	added ('OK')	image/gif	etag:W/%2252-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/errores/lineaPuntos.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/errores/lineaPuntos.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:23:57	202/202	---M--	200	added ('OK')	image/gif	etag:W/%22202-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/errores/ErrorDown.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/errores/ErrorDown.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:23:58	45/45	---M--	200	added ('OK')	image/gif	etag:W/%2245-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/otros/punteada.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/otros/punteada.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:23:59	34822/34822	---M--	200	added ('OK')	image/gif	etag:W/%2234822-1742910066000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/terminosCondiciones/imgTerminos.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/terminosCondiciones/imgTerminos.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:24:00	1783/1783	---M--	200	added ('OK')	image/gif	etag:W/%221783-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/HeaderLogoEbank.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/HeaderLogoEbank.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:24:01	934/934	---M--	200	added ('OK')	image/gif	etag:W/%22934-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/HeaderLogoPatagonia.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/HeaderLogoPatagonia.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:24:02	874/874	---M--	200	added ('OK')	image/gif	etag:W/%22874-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/navegacion/nav1.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/navegacion/nav1.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:24:03	643/643	---M--	200	added ('OK')	image/gif	etag:W/%22643-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/errores/mnsError.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/errores/mnsError.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:24:04	311/311	---M--	200	added ('OK')	image/gif	etag:W/%22311-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/displaytag/fondoPie.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/displaytag/fondoPie.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:24:05	2689/2689	---M--	200	added ('OK')	image/gif	etag:W/%222689-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/login/certi.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/login/certi.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:24:06	6282/6282	---M--	200	added ('OK')	image/jpeg	etag:W/%226282-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/PatagoniaHB_CierreFinalLOGOUT.jpg	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/PatagoniaHB_CierreFinalLOGOUT.jpg	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/loginNuevo.css)
12:24:07	283/283	---M--	200	added ('OK')	image/gif	etag:W/%22283-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/botones/botonIz.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/botones/botonIz.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/botonesLogin.css)
12:24:08	280/280	---M--	200	added ('OK')	image/gif	etag:W/%22280-1742910064000%22	https://ebankpersonas.bancopatagonia.com.ar/eBanking/images/botones/botonDer.gif	/home/pablo/websites/bancopatagonia_login/ebankpersonas.bancopatagonia.com.ar/eBanking/images/botones/botonDer.gif	(from https://ebankpersonas.bancopatagonia.com.ar/eBanking/styles/botonesLogin.css)
